max_depth,min_samples_split,min_samples_leaf,Accuracy,Train Score,Test Score,Difference
25,3,5,0.9782857142857143,0.9921428571428571,0.9782857142857143,0.01385714285714279
25,4,5,0.9782857142857143,0.9921428571428571,0.9782857142857143,0.01385714285714279
25,5,5,0.9782857142857143,0.9921428571428571,0.9782857142857143,0.01385714285714279
25,6,5,0.9782857142857143,0.9921428571428571,0.9782857142857143,0.01385714285714279
20,2,5,0.9782142857142857,0.992125,0.9782142857142857,0.013910714285714332
20,3,5,0.9782142857142857,0.992125,0.9782142857142857,0.013910714285714332
20,5,5,0.9782142857142857,0.992125,0.9782142857142857,0.013910714285714332
20,6,5,0.9782142857142857,0.992125,0.9782142857142857,0.013910714285714332
20,4,5,0.9782142857142857,0.992125,0.9782142857142857,0.013910714285714332
25,5,4,0.9777857142857143,0.9929642857142857,0.9777857142857143,0.015178571428571486
20,3,4,0.9777857142857143,0.9929285714285714,0.9777857142857143,0.015142857142857125
20,5,4,0.9777857142857143,0.9929285714285714,0.9777857142857143,0.015142857142857125
20,2,4,0.9777857142857143,0.9929285714285714,0.9777857142857143,0.015142857142857125
20,6,4,0.9777857142857143,0.9929285714285714,0.9777857142857143,0.015142857142857125
25,2,4,0.9777857142857143,0.9929642857142857,0.9777857142857143,0.015178571428571486
25,3,4,0.9777857142857143,0.9929642857142857,0.9777857142857143,0.015178571428571486
25,4,4,0.9777857142857143,0.9929642857142857,0.9777857142857143,0.015178571428571486
20,4,4,0.9777857142857143,0.9929285714285714,0.9777857142857143,0.015142857142857125
25,6,4,0.9777857142857143,0.9929642857142857,0.9777857142857143,0.015178571428571486
25,5,2,0.9777142857142858,0.9964642857142857,0.9777142857142858,0.018749999999999933
15,4,1,0.9777142857142858,0.9944464285714286,0.9777142857142858,0.016732142857142862
25,4,2,0.9775,0.9967857142857143,0.9775,0.01928571428571424
25,2,2,0.9775,0.9967857142857143,0.9775,0.01928571428571424
20,2,1,0.9775,0.9988214285714285,0.9775,0.02132142857142849
25,3,2,0.9775,0.9967857142857143,0.9775,0.01928571428571424
25,6,2,0.9775,0.9961785714285715,0.9775,0.018678571428571433
20,6,1,0.9769285714285715,0.9975714285714286,0.9769285714285715,0.020642857142857074
20,5,3,0.9768571428571429,0.9954285714285714,0.9768571428571429,0.018571428571428572
20,2,3,0.9768571428571429,0.9954285714285714,0.9768571428571429,0.018571428571428572
20,3,3,0.9768571428571429,0.9954285714285714,0.9768571428571429,0.018571428571428572
20,6,3,0.9768571428571429,0.9954285714285714,0.9768571428571429,0.018571428571428572
20,4,3,0.9768571428571429,0.9954285714285714,0.9768571428571429,0.018571428571428572
20,4,1,0.9767857142857143,0.9981607142857143,0.9767857142857143,0.021375000000000033
25,5,3,0.9767857142857143,0.9955178571428571,0.9767857142857143,0.018732142857142864
25,6,3,0.9767857142857143,0.9955178571428571,0.9767857142857143,0.018732142857142864
25,2,3,0.9767857142857143,0.9955178571428571,0.9767857142857143,0.018732142857142864
25,4,3,0.9767857142857143,0.9955178571428571,0.9767857142857143,0.018732142857142864
25,3,3,0.9767857142857143,0.9955178571428571,0.9767857142857143,0.018732142857142864
25,6,1,0.9766428571428571,0.9981607142857143,0.9766428571428571,0.021517857142857144
20,5,1,0.9765714285714285,0.9978214285714285,0.9765714285714285,0.02124999999999999
25,3,1,0.9762857142857143,0.9993928571428572,0.9762857142857143,0.02310714285714288
20,3,1,0.9762857142857143,0.9985178571428571,0.9762857142857143,0.02223214285714281
25,5,1,0.9762857142857143,0.9984821428571429,0.9762857142857143,0.02219642857142856
25,4,1,0.9752142857142857,0.9988392857142857,0.9752142857142857,0.023625000000000007
25,2,1,0.9742142857142857,0.99975,0.9742142857142857,0.025535714285714328
8,3,3,0.9655,0.967875,0.9655,0.002375000000000016
8,3,2,0.9655,0.9680178571428572,0.9655,0.0025178571428571273
8,4,2,0.9655,0.9680178571428572,0.9655,0.0025178571428571273
8,4,3,0.9655,0.967875,0.9655,0.002375000000000016
8,2,2,0.9655,0.9680178571428572,0.9655,0.0025178571428571273
8,2,3,0.9655,0.967875,0.9655,0.002375000000000016
8,5,3,0.9655,0.967875,0.9655,0.002375000000000016
8,6,3,0.9655,0.967875,0.9655,0.002375000000000016
8,6,2,0.9654285714285714,0.9680178571428572,0.9654285714285714,0.0025892857142857384
8,5,2,0.9654285714285714,0.9680178571428572,0.9654285714285714,0.0025892857142857384
8,5,1,0.9653571428571428,0.9683035714285714,0.9653571428571428,0.002946428571428572
8,6,1,0.9653571428571428,0.9683035714285714,0.9653571428571428,0.002946428571428572
8,3,1,0.9652857142857143,0.968375,0.9652857142857143,0.0030892857142856833
8,2,1,0.9652857142857143,0.968375,0.9652857142857143,0.0030892857142856833
8,3,5,0.9652142857142857,0.9674642857142857,0.9652142857142857,0.0022499999999999742
8,6,5,0.9652142857142857,0.9674642857142857,0.9652142857142857,0.0022499999999999742
8,4,5,0.9652142857142857,0.9674642857142857,0.9652142857142857,0.0022499999999999742
8,5,5,0.9652142857142857,0.9674642857142857,0.9652142857142857,0.0022499999999999742
8,2,5,0.9652142857142857,0.9674642857142857,0.9652142857142857,0.0022499999999999742
8,4,4,0.9650714285714286,0.9676607142857143,0.9650714285714286,0.0025892857142857384
8,5,4,0.9650714285714286,0.9676607142857143,0.9650714285714286,0.0025892857142857384
8,6,4,0.9650714285714286,0.9676607142857143,0.9650714285714286,0.0025892857142857384
8,2,4,0.9650714285714286,0.9676607142857143,0.9650714285714286,0.0025892857142857384
8,3,4,0.9650714285714286,0.9676607142857143,0.9650714285714286,0.0025892857142857384
8,4,1,0.9648571428571429,0.9683571428571428,0.9648571428571429,0.0034999999999999476
7,6,1,0.9603571428571429,0.9620178571428571,0.9603571428571429,0.0016607142857142376
7,5,1,0.9603571428571429,0.9620178571428571,0.9603571428571429,0.0016607142857142376
7,3,1,0.9601428571428572,0.9620714285714286,0.9601428571428572,0.0019285714285713906
7,2,1,0.9601428571428572,0.9620714285714286,0.9601428571428572,0.0019285714285713906
7,4,1,0.9601428571428572,0.9620535714285714,0.9601428571428572,0.00191071428571421
7,2,4,0.9598571428571429,0.9617142857142857,0.9598571428571429,0.0018571428571428905
7,2,5,0.9598571428571429,0.9615357142857143,0.9598571428571429,0.0016785714285714182
7,6,5,0.9598571428571429,0.9615357142857143,0.9598571428571429,0.0016785714285714182
7,6,4,0.9598571428571429,0.9617142857142857,0.9598571428571429,0.0018571428571428905
7,3,4,0.9598571428571429,0.9617142857142857,0.9598571428571429,0.0018571428571428905
7,5,5,0.9598571428571429,0.9615357142857143,0.9598571428571429,0.0016785714285714182
7,5,4,0.9598571428571429,0.9617142857142857,0.9598571428571429,0.0018571428571428905
7,4,5,0.9598571428571429,0.9615357142857143,0.9598571428571429,0.0016785714285714182
7,4,4,0.9598571428571429,0.9617142857142857,0.9598571428571429,0.0018571428571428905
7,3,5,0.9598571428571429,0.9615357142857143,0.9598571428571429,0.0016785714285714182
7,6,3,0.9597857142857142,0.9618571428571429,0.9597857142857142,0.002071428571428613
7,3,3,0.9597857142857142,0.9618571428571429,0.9597857142857142,0.002071428571428613
7,5,3,0.9597857142857142,0.9618571428571429,0.9597857142857142,0.002071428571428613
7,2,3,0.9597857142857142,0.9618571428571429,0.9597857142857142,0.002071428571428613
7,4,3,0.9597857142857142,0.9618571428571429,0.9597857142857142,0.002071428571428613
7,2,2,0.9596428571428571,0.9619285714285715,0.9596428571428571,0.0022857142857143353
7,5,2,0.9596428571428571,0.9619285714285715,0.9596428571428571,0.0022857142857143353
7,3,2,0.9596428571428571,0.9619285714285715,0.9596428571428571,0.0022857142857143353
7,4,2,0.9596428571428571,0.9619285714285715,0.9596428571428571,0.0022857142857143353
7,6,2,0.9596428571428571,0.9619285714285715,0.9596428571428571,0.0022857142857143353
